book_id,title,authors,average_rating,num_of_pages,ratings_count,text_reviews_count,publisher,ratings_dist,indices,distance
13470,Think on These Things,Jiddu Krishnamurti/D. Rajagopal,4.36,258,2509,137,HarperOne,4,"[3716, 10653, 171, 1530, 10958, 4493]","[0.0, 22.561595688248648, 23.46858325506676, 44.40828864074814, 50.51815614212379, 55.749471746376216]"
13484,Think Like a Cat: How to Raise a Well-Adjusted Cat—Not a Sour Puss,Pam Johnson-Bennett,4.06,413,543,69,Penguin Books,4,"[3717, 4029, 2137, 6627, 5489, 1519]","[0.0, 11.126994203287786, 25.041118185895773, 27.38665550957254, 34.71311135579754, 36.51150503608417]"
13485,Think Like a Guy: How to Get a Guy by Thinking Like One,Giuliana DePandi,3.15,172,115,23,St. Martin's Griffin,3,"[3718, 4809, 9653, 3952, 5437, 4728]","[0.0, 11.578467083340524, 13.607060667168351, 13.971488825461659, 16.074339799817597, 17.91649798370206]"
13486,How to Think Theologically,Howard W. Stone/James O. Duke,3.67,142,235,22,Fortress Press,3,"[3719, 8628, 6998, 5577, 520, 535]","[0.0, 4.472683758103181, 8.312039460926542, 9.544427693685988, 9.7082439194738, 11.225043429760083]"
13487,JoJo's Bizarre Adventure  Vol. 6 (Stardust Crusaders  #6),Hirohiko Araki,4.36,208,309,7,VIZ Media,4,"[3720, 3725, 6592, 6282, 7891, 9642]","[0.0, 6.325345840347388, 7.814915226667529, 9.220607355266788, 10.000044999898751, 11.122301920016378]"
13488,JoJo's Bizarre Adventure  Vol. 4 (Stardust Crusaders  #4),Hirohiko Araki,4.45,208,450,8,VIZ Media,4,"[3721, 6032, 873, 9855, 8272, 6883]","[0.0, 6.407620463167275, 6.708472255290321, 14.185570133061272, 14.258807804301172, 18.38609257020099]"
13489,JoJo's Bizarre Adventure  Vol. 5 (Stardust Crusaders  #5),Hirohiko Araki,4.41,208,363,5,VIZ Media,4,"[3722, 9097, 26, 6862, 7282, 4835]","[0.0, 16.284498764162194, 16.522956757190887, 18.17392637819357, 19.64847322312856, 22.563441670099888]"
13490,JoJo's Bizarre Adventure  Vol. 7 (Stardust Crusaders  #7),Hirohiko Araki,4.42,208,339,5,VIZ Media,4,"[3723, 1454, 1453, 7584, 3976, 9524]","[0.0, 1.445683229480096, 3.0170183957012924, 6.0979422758829065, 7.307318249535872, 13.476216086127442]"
13492,Jojo's Bizarre Adventure  Tome 4: Dans la salle du dragon à deux têtes (Phantom Blood  #4),Hirohiko Araki,3.97,180,129,3,J'ai Lu,3,"[3724, 2710, 4970, 10098, 3684, 2565]","[0.0, 5.386501647637361, 5.838664230798, 6.7091057526320155, 10.04988059630561, 12.690315204911185]"
13493,JoJo's Bizarre Adventure  Vol. 8 (Stardust Crusaders  #8),Hirohiko Araki,4.46,208,303,5,VIZ Media,4,"[3725, 6282, 7585, 3720, 6592, 6283]","[0.0, 3.0095846889562687, 6.183858019068678, 6.325345840347388, 7.002063981427191, 12.044621206165017]"
13494,Jojo's Bizarre Adventure  Tome 17: L'Amoureux terrible (Stardust Crusaders  #5),Hirohiko Araki/Hirohiko Araki,4.41,202,2,1,J'ai lu,4,"[3726, 3741, 3749, 4933, 9175, 6701]","[0.0, 2.236090338067762, 2.2362692145625043, 2.312595943955623, 2.6382570003697516, 3.4932076949417135]"
13495,Jojo's Bizarre Adventure  Tome 6: Jojo contre la forme de vie ultime (Battle Tendency  #1),Hirohiko Araki,4.18,198,122,2,J'ai lu,4,"[3727, 9656, 3841, 9530, 3744, 1047]","[0.0, 6.536245099443564, 7.874319018175476, 9.092436417154646, 10.099821780605835, 10.103667650907763]"
13500,Fevre Dream,George R.R. Martin,3.86,350,127,25,Poseidon Press,3,"[3728, 8350, 556, 8559, 1247, 5370]","[0.0, 11.362609735443703, 11.445737197751834, 13.605234286847102, 13.967680551902667, 15.685930001118837]"
13501,The Hedge Knight (The Tales of Dunk and Egg  #1),Ben Avery/Mike S. Miller/George R.R. Martin/Mike Crowell,4.14,164,15977,415,Dabel Brothers Publishing,4,"[3729, 8159, 9020, 196, 3085, 4062]","[0.0, 154.9443112863457, 168.0714208305505, 216.71418966002204, 241.83681295452104, 252.79053166604163]"
13504,A Clash of Kings (A Song of Ice and Fire  #2),George R.R. Martin/Roy Dotrice,4.41,0,113,12,Random House Audio,4,"[3730, 5844, 9545, 8578, 2298, 5866]","[0.0, 4.132602085853415, 10.26509132935504, 10.564487682798442, 10.63242211351675, 10.81731944614746]"
13505,Tuf Voyaging,George R.R. Martin,4.1,448,62,7,Meisha Merlin Publishing,4,"[3731, 146, 315, 9790, 8252, 5918]","[0.0, 1.0004498987955368, 3.3394760068010667, 5.747703889380524, 5.835100684649752, 6.480748413570766]"
13506,Jack of Kinrowan: Jack the Giant-Killer / Drink Down the Moon,Charles de Lint,4.12,412,3685,95,St. Martins Press,4,"[3732, 8684, 8106, 2572, 10142, 6769]","[0.0, 17.436860382534466, 37.00000135135133, 64.10189466778654, 71.18306610423578, 75.12170392103735]"
13508,Lies My Teacher Told Me: Everything Your History Textbook Got Wrong,James W. Loewen,3.96,384,402,55,The New Press,3,"[3733, 168, 8283, 3230, 7099, 8849]","[0.0, 11.414065883811956, 13.192910975216956, 15.811644443257634, 22.023099236937565, 25.476909153192032]"
13509,Lies My Teacher Told Me about Christopher Columbus: What Your History Books Got Wrong,James W. Loewen,4.0,48,227,15,New Press,3,"[3734, 845, 5294, 10258, 9334, 10428]","[0.0, 13.601485213019938, 18.027756377319946, 19.213536894595954, 22.114076964684735, 23.069321619848296]"
13517,C.G. Jung and Hermann Hesse: A Book of Two Friendships,Miguel Serrano,4.02,142,405,21,Daimon Verlag,4,"[3735, 9713, 2703, 8929, 5472, 9095]","[0.0, 9.6461598576843, 12.770438520270163, 15.427329645794181, 16.58380233842649, 17.5786262261873]"
13519,The Journey to the East,Hermann Hesse/Hilda Rosner,3.7,128,8071,360,Picador,3,"[3736, 2009, 8040, 5110, 931, 5708]","[0.0, 69.5939192746033, 75.85588704906166, 123.3859392313403, 124.93612808151211, 127.82136949665342]"
13521,Son of a Witch (The Wicked Years  #2),Gregory Maguire/Douglas Smith/Jelena Bojić,3.47,352,52323,3023,William Morrow Paperbacks,3,"[3737, 1443, 202, 827, 4004, 2799]","[0.0, 404.3006623788786, 405.1989777874569, 589.5484686605504, 615.2480894728565, 683.7843491189309]"
13529,March,Geraldine Brooks,3.75,280,49145,5344,Penguin,3,"[3738, 3883, 2472, 9747, 1111, 818]","[0.0, 1010.4375529442677, 1208.4242043256168, 1427.8298599272955, 2529.6438485288795, 2626.0121858247344]"
13530,Foreign Correspondence: A Pen Pal's Journey from Down Under to All Over,Geraldine Brooks,3.85,240,1428,204,Anchor Books,3,"[3739, 2635, 2470, 6152, 1413, 1865]","[0.0, 32.078653338318304, 42.1667214755902, 55.475385532684676, 56.17248525746391, 59.22096334913845]"
13536,Jojo's Bizarre Adventure  Tome 1: Dio  L'envahisseur (Phantom Blood  #1),Hirohiko Araki,3.88,186,6,0,J'ai Lu,3,"[3740, 8852, 5157, 3766, 8321, 3855]","[0.0, 1.004041831797859, 1.7545369759569047, 1.7822457742971367, 1.8465102220134064, 2.2715633383201093]"
13538,Jojo's Bizarre Adventure  Tome 19: La Lampe Magique (Stardust Crusaders  #7),Hirohiko Araki/Hirohiko Araki,4.42,200,3,1,J'ai Lu,4,"[3741, 9175, 3726, 3749, 4933, 3319]","[0.0, 1.4071602609511114, 2.236090338067762, 2.4495713910804886, 2.517220689570146, 4.296789499149336]"
13540,Jojo's Bizarre Adventure  Tome 14: Le Navire désert et le Singe (Stardust Crusaders  #2),Hirohiko Araki/Hirohiko Araki,4.41,189,4,2,J'ai lu,4,"[3742, 3768, 3743, 8318, 3746, 2512]","[0.0, 1.4192955999368138, 2.238302928559939, 2.2404463840940267, 2.4499999999999997, 2.4507957891264627]"
13541,Jojo's Bizarre Adventure  Tome 13: Le Maléfice de Dio (Stardust Crusaders  #1),Hirohiko Araki/Hirohiko Araki,4.31,191,4,3,J'ai lu,4,"[3743, 8817, 3742, 9313, 7325, 8322]","[0.0, 2.236872817126624, 2.238302928559939, 2.5503137061938084, 3.0365934861288233, 3.172948155895397]"
13543,Jojo's Bizarre Adventure  Tome 5: La dernière onde (Phantom Blood  #5),Hirohiko Araki,4.1,208,121,3,J'ai lu,4,"[3744, 3841, 9875, 8221, 2393, 3727]","[0.0, 8.603632953584201, 8.60420827270005, 8.60567254780241, 9.341311471094409, 10.099821780605835]"
13544,Jojo's Bizarre Adventure  Tome 9: Ruée vers la falaise de la mort! (Battle Tendency  #4),Hirohiko Araki,4.27,192,91,2,J'ai Lu,4,"[3745, 7046, 6758, 5678, 3747, 9051]","[0.0, 2.25884926455928, 3.75799148482271, 7.083530193342865, 7.6820830508397915, 7.951754523374071]"
13545,Jojo's Bizarre Adventure  Tome 18: Death Thirteen (Stardust Crusaders  #6),Hirohiko Araki/Hirohiko Araki,4.36,188,2,1,J'ai Lu,4,"[3746, 8317, 875, 3742, 3769, 7590]","[0.0, 1.4344336861632885, 2.057206844242941, 2.4499999999999997, 2.4511425907115236, 2.477276730605606]"
13546,Jojo's Bizarre Adventure  Tome 11: Le guerrier qui retourne au vent (Battle Tendency  #6),Hirohiko Araki,4.39,185,94,1,J'ai Lu,4,"[3747, 7950, 3745, 6596, 6758, 7665]","[0.0, 5.263610927870714, 7.6820830508397915, 7.877975628294365, 7.9511571484910295, 8.132010821438937]"
13547,Jojo's Bizarre Adventure  Tome 16: L'Expérience du combat ! (Stardust Crusaders  #4),Hirohiko Araki/Hirohiko Araki,4.45,207,3,1,J'ai lu,4,"[3748, 10600, 1924, 481, 6701, 830]","[0.0, 1.7799157283422156, 2.0303940504246953, 2.4743686063317245, 3.200015624961853, 3.4788647573597915]"
13548,Jojo's Bizarre Adventure  Tome 14: Le revolver est plus fort que l'épée (Stardust Crusaders  #3),Hirohiko Araki/Hirohiko Araki,4.44,202,4,2,J'ai Lu,4,"[3749, 4933, 3726, 3741, 9175, 109]","[0.0, 2.0769207977195467, 2.2362692145625043, 2.4495713910804886, 2.831978107260012, 3.8978968688255464]"
13549,From Far Away  Vol. 12,Kyoko Hikawa/Yuko Sawada/Freeman Wong,4.43,208,909,15,VIZ Media,4,"[3750, 6390, 3751, 8367, 6855, 2547]","[0.0, 10.20474889450985, 12.165627809529601, 19.8019089988819, 27.298234375138623, 31.44928616042024]"
13550,From Far Away  Vol. 13,Kyoko Hikawa/Yuko Sawada/Freeman Wong,4.48,208,897,17,VIZ Media,4,"[3751, 8367, 3750, 6390, 2547, 6855]","[0.0, 10.777388366390069, 12.165627809529601, 22.36462385107337, 32.81895945943442, 34.48536066217084]"
13551,From Far Away  Vol. 14,Kyoko Hikawa/Yuko Sawada/Freeman Wong,4.5,208,986,37,VIZ Media,4,"[3752, 121, 3771, 6033, 5587, 3773]","[0.0, 18.195559897953128, 22.22787439230301, 24.743486011473806, 25.98108735214906, 30.54591462045293]"
13552,Very Far Away from Anywhere Else,Ursula K. Le Guin,3.91,133,1756,176,HMH Books for Young Readers,3,"[3753, 4872, 9774, 5174, 854, 9093]","[0.0, 51.90445934599454, 57.472797913447714, 69.72804385611288, 83.45662406304247, 85.80807421216258]"
13557,Vagabond  Volume 20,Takehiko Inoue,4.41,224,513,12,VIZ Media LLC,4,"[3754, 4056, 2398, 2088, 7673, 8781]","[0.0, 17.63990929681896, 21.035446275275454, 21.402280252346944, 23.3264335036456, 23.62209982198873]"
13562,彼方から 13,Kyoko Hikawa,4.48,178,19,0,Hakusen Sha,4,"[3755, 6200, 5129, 6986, 1615, 2133]","[0.0, 3.2878564445547194, 3.7599069137413497, 4.298383417053439, 4.377944723269128, 4.441002139157332]"
13568,Tsubasa: RESERVoir CHRoNiCLE  Vol. 11,CLAMP/William Flanagan,4.28,183,2728,35,Del Rey,4,"[3756, 3759, 3764, 9255, 6978, 54]","[0.0, 37.134890601696945, 45.110984249958456, 60.34091149460704, 78.14143651098308, 81.49965398699555]"
13569,Tsubasa: RESERVoir CHRoNiCLE  Vol. 3,CLAMP/William Flanagan,4.28,196,5616,65,Del Rey,4,"[3757, 3837, 2290, 2213, 3311, 8913]","[0.0, 39.30656942547899, 75.9541019300472, 93.23089616645332, 106.96287954239078, 127.61692050821475]"
13570,Tsubasa: RESERVoir CHRoNiCLE  Vol. 1,CLAMP/Anthony Gerard,4.11,197,38296,396,Del Rey,4,"[3758, 4670, 10748, 2146, 3064, 7840]","[0.0, 115.77999136292938, 413.05328276143746, 437.56371696017027, 506.0780596903999, 544.2389512888617]"
13571,Tsubasa: RESERVoir CHRoNiCLE  Vol. 10,CLAMP/William Flanagan,4.29,184,2765,38,Del Rey,4,"[3759, 3756, 9255, 10025, 6978, 54]","[0.0, 37.134890601696945, 37.22940907401029, 52.803606884378645, 60.7707034680363, 70.02287126360929]"
13575,Tsubasa: RESERVoir CHRoNiCLE  Vol. 8,CLAMP/William Flanagan,4.27,194,2993,40,Del Rey,4,"[3760, 7224, 3763, 3314, 6356, 7921]","[0.0, 34.3660079147986, 59.84981286520452, 69.23945695916454, 85.52455144576906, 91.08941156907316]"
13576,Tsubasa: RESERVoir CHRoNiCLE  Vol. 6,CLAMP/William Flanagan,4.3,193,3359,48,Del Rey,4,"[3761, 443, 6857, 5463, 2308, 6338]","[0.0, 43.05819434207616, 62.498319977420195, 63.64027105536242, 77.93601542290958, 88.10399309906447]"
13577,Tsubasa: RESERVoir CHRoNiCLE  Vol. 04 (Tsubasa: RESERVoir CHRoNiCLE  #4),CLAMP/William Flanagan,4.28,192,4059,50,Del Rey Books,4,"[3762, 5968, 6815, 719, 10724, 8491]","[0.0, 59.338056085449914, 77.7244112232444, 80.96371100684553, 89.85553349683035, 113.35345782110046]"
13578,Tsubasa: RESERVoir CHRoNiCLE  Vol. 09,CLAMP/William Flanagan,4.28,184,3052,41,Del Rey,4,"[3763, 7224, 7921, 3760, 8313, 6356]","[0.0, 51.89436963679201, 59.626266024295035, 59.84981286520452, 91.55382242156796, 112.23396277419772]"
13579,Tsubasa: RESERVoir CHRoNiCLE  Vol. 12,CLAMP/William Flanagan,4.31,184,2683,38,Del Rey,4,"[3764, 3756, 3759, 10028, 8024, 9255]","[0.0, 45.110984249958456, 82.00000243902436, 87.7569421755339, 92.02717479092792, 97.90830455073767]"
13583,ツバサ-RESERVoir CHRoNiCLE- 4,CLAMP,4.28,186,6,2,講談社,4,"[3765, 3766, 3768, 2512, 3740, 5157]","[0.0, 1.4143549766589716, 2.236090338067762, 2.2366269246345043, 2.2715633383201093, 2.4524273689550933]"
13584,ツバサ-RESERVoir CHRoNiCLE- 6,CLAMP,4.3,186,5,1,講談社,4,"[3766, 3765, 5157, 8321, 3769, 3740]","[0.0, 1.4143549766589716, 1.4211263138792412, 1.4312232530251876, 1.7323105957073635, 1.7822457742971367]"
13585,ツバサ-RESERVoir CHRoNiCLE- 3,CLAMP,4.28,190,7,1,講談社,4,"[3767, 8320, 7325, 7985, 2512, 952]","[0.0, 1.7545369759569045, 1.7870646322950943, 2.0063897926375125, 2.2366269246345043, 2.239285600364545]"
13586,ツバサ-RESERVoir CHRoNiCLE- 7,CLAMP,4.29,188,5,2,講談社,4,"[3768, 2512, 3742, 3766, 3765, 5157]","[0.0, 1.4147791347061915, 1.4192955999368138, 2.236090338067762, 2.236090338067762, 2.2398437445500523]"
13587,ツバサ-RESERVoir CHRoNiCLE- 8,CLAMP,4.27,187,4,0,講談社,4,"[3769, 5157, 8317, 3766, 875, 8321]","[0.0, 1.0060318086422515, 1.452205219657332, 1.7323105957073635, 2.010074625480357, 2.25]"
13588,Hikaru no Go  Vol. 7: The Young Lions Tournament (Hikaru no Go  #7),Yumi Hotta/Takeshi Obata,4.26,205,1144,18,VIZ Media LLC,4,"[3770, 6950, 4613, 6391, 10573, 7657]","[0.0, 10.490190656036715, 18.4693150928777, 29.00107756618709, 38.524402655978975, 40.27437895238113]"
13589,Hikaru no Go  Vol. 8: The Pro Test Preliminaries: Day Four (Hikaru no Go  #8),Yumi Hotta/Takeshi Obata,4.22,205,985,15,VIZ Media LLC,4,"[3771, 5587, 3850, 3849, 3752, 3848]","[0.0, 12.207477216853611, 16.794296650946713, 19.901077860256716, 22.22787439230301, 26.154404982717537]"
13590,Hikaru no Go  Vol. 1: Descent of the Go Master (Hikaru no Go  #1),Yumi Hotta/Takeshi Obata,4.1,187,8921,207,VIZ Media LLC,4,"[3772, 8312, 10614, 5288, 2528, 285]","[0.0, 53.1226844201232, 76.55104506144903, 87.78389430869423, 89.04633625253764, 106.79522882601076]"
13591,Hikaru no Go  Vol. 9: The Pro Test Begins (Hikaru no Go  #9),Yumi Hotta/Takeshi Obata/Yukari Umezawa,4.27,207,1012,21,VIZ Media LLC,4,"[3773, 5587, 3848, 6033, 3849, 3847]","[0.0, 17.02967997350508, 18.57504777921177, 20.617167603722876, 22.114076964684735, 25.377724484279515]"
13592,Hikaru no Go  Vol. 10: Lifeline (Hikaru no Go  #10),Yumi Hotta/Takeshi Obata,4.28,203,953,20,VIZ Media LLC,4,"[3774, 1531, 4806, 9099, 3771, 6855]","[0.0, 8.06473806146238, 23.02190478652885, 31.418976749728817, 32.450016949148115, 33.51244694139776]"
13593,ヒカルの碁 18、番外編,Yumi Hotta/Yumi Hotta,4.11,211,275,7,集英社,4,"[3775, 7586, 553, 3262, 3778, 10108]","[0.0, 3.465847659664227, 13.424637797721024, 13.968879697384468, 14.036367051342024, 14.84150935720488]"
13594,ヒカルの碁 23、あなたに呼びかけている,Yumi Hotta/Yumi Hotta,4.22,198,61,5,集英社,4,"[3776, 4837, 801, 11062, 8104, 7890]","[0.0, 3.1622776601683795, 5.2, 6.489137076684387, 6.782691206298574, 7.000114284781357]"
13595,ヒカルの碁 7、若獅子戦,Yumi Hotta/Yumi Hotta,4.26,208,9,2,集英社,4,"[3777, 3783, 8229, 4931, 1641, 3782]","[0.0, 1.0000499987500624, 2.2751703232945, 2.464325465517897, 3.0159741378201503, 3.1625306322627136]"
13596,ヒカルの碁 15、さよなら,Yumi Hotta/Yumi Hotta,4.25,211,289,8,集英社,4,"[3778, 6283, 7585, 10111, 7996, 6282]","[0.0, 5.385499048370541, 8.836198277539951, 9.965620903887524, 10.67786963771332, 11.789864290991648]"
13598,ヒカルの碁 13、プロ第一戦,Yumi Hotta/Yumi Hotta,4.26,195,11,2,集英社,4,"[3779, 8809, 6068, 6072, 6078, 6069]","[0.0, 2.0238824076511954, 3.1622776601683795, 3.16234090508914, 3.316685092076123, 3.3167604676852984]"
13600,ヒカルの碁 14、sai vs toya koyo,Yumi Hotta/Yumi Hotta,4.23,189,331,6,集英社,4,"[3780, 3784, 5235, 6863, 9535, 5063]","[0.0, 2.236157418430107, 5.831989368988939, 13.382679103976155, 15.20476570026648, 15.265074516686775]"
13602,ヒカルの碁 16、中国棋院,Yumi Hotta/Yumi Hotta,4.15,191,282,7,集英社,4,"[3781, 3995, 3470, 3505, 7996, 3967]","[0.0, 8.721977986672519, 15.302029277190657, 16.193529572023515, 17.720070541620313, 17.74925632244912]"
13603,ヒカルの碁 6、院生試験,Yumi Hotta/Takeshi Obata,4.22,211,8,2,集英社,4,"[3782, 3777, 10311, 559, 5910, 8229]","[0.0, 3.1625306322627136, 3.169921134665656, 3.200015624961853, 3.7959978925178555, 3.891580655723327]"
13608,ヒカルの碁 9、本戦開始,Yumi Hotta/Yumi Hotta,4.27,207,9,2,集英社,4,"[3783, 3777, 8229, 4931, 1641, 109]","[0.0, 1.0000499987500624, 2.4869459181896176, 2.6605262637305422, 3.1784272840510286, 3.882383288651444]"
13609,ヒカルの碁 22、打倒高永夏,Yumi Hotta/Yumi Hotta,4.21,189,329,5,集英社,4,"[3784, 3780, 5235, 6863, 5063, 10812]","[0.0, 2.236157418430107, 6.558056114429031, 15.559052027678293, 16.125039534835256, 17.246321346884386]"
13611,ヒカルの碁 12、新初段シリーズ,Yumi Hotta/Yumi Hotta,4.24,189,9,2,集英社,4,"[3785, 952, 3767, 2512, 8320, 6068]","[0.0, 1.7338973441354595, 2.4498163196452096, 3.317845686586403, 3.6197237463651835, 3.7417108386405276]"
13614,Death Note  Vol. 8: Target (Death Note  #8),Tsugumi Ohba/Takeshi Obata/Tetsuichiro Miyaki,4.26,201,16983,428,VIZ Media LLC,4,"[3786, 2171, 8441, 7957, 8152, 9120]","[0.0, 167.39475380070905, 184.62446641764464, 199.20404112366796, 212.88738807172209, 215.1767554825567]"
13615,Death Note  Vol. 1: Boredom (Death Note  #1),Tsugumi Ohba/Takeshi Obata/Pookie Rolf,4.43,195,174482,3010,VIZ Media LLC,4,"[3787, 1459, 6295, 4172, 1477, 2870]","[0.0, 2595.3930415256955, 2751.5025051960247, 3098.304602455995, 3500.1972429564594, 4033.730585401063]"
13616,Death Note  Vol. 4: Love (Death Note  #4),Tsugumi Ohba/Alexis Kirsch,4.39,204,21653,690,VIZ Media LLC,4,"[3788, 2214, 5718, 8529, 2131, 9754]","[0.0, 150.53580603962635, 189.1190421401293, 210.61106238752038, 235.0703318158206, 250.35828406505746]"
13617,Death Note  Vol. 5: Whiteout (Death Note  #5),Tsugumi Ohba/Takeshi Obata/Alexis Kirsch,4.34,201,19274,583,VIZ Media LLC,4,"[3789, 9436, 1488, 4851, 10281, 6334]","[0.0, 76.91990899630602, 118.9889578910581, 137.29917151971458, 167.48493215808998, 174.80088129068457]"
13618,Death Note  Vol. 3: Hard Run (Death Note  #3),Tsugumi Ohba/Takeshi Obata/Pookie Rolf,4.43,200,22435,741,VIZ Media LLC,4,"[3790, 7491, 5172, 1817, 7306, 5394]","[0.0, 149.13768269622537, 185.61157318443264, 226.49848233487128, 227.77650647070692, 288.5447294614823]"
13619,Death Note  Vol. 2: Confluence (Death Note  #2),Tsugumi Ohba/Takeshi Obata/Pookie Rolf,4.43,197,25578,948,VIZ Media LLC,4,"[3791, 7794, 5786, 1328, 3383, 4516]","[0.0, 237.5479254803123, 297.37874100210996, 364.8633366070096, 371.2159782390839, 377.75423240514465]"
13620,Death Note  Vol. 6: Give-and-Take (Death Note  #6),Tsugumi Ohba/Takeshi Obata/Alexis Kirsch,4.39,215,18291,491,VIZ Media LLC,4,"[3792, 3793, 2227, 6917, 1099, 5941]","[0.0, 99.70457161033289, 131.4623900589062, 143.0458755085235, 161.03003570762814, 171.989219429591]"
